model,replication,method,selected_components,ise,mspe,finite_result,numerical_instability,instability_diagnostic
Model 3,4701,FPCR,8,0.44263531809369977,1.2016684677121525,True,False,nan
Model 3,4702,CG-FPLS-code,2,0.47088103976707685,1.143743003585964,True,False,nan
Model 3,4702,Raw FPLS,2,0.4781506594984774,1.1571426893412324,True,False,18.677780666982372
Model 3,4702,Arnoldi FPLS,2,0.4781506594984705,1.15714268934122,True,False,4.481476729604118e-16
Model 3,4702,FPCR,4,0.46987719815929213,1.1054690752046374,True,False,nan
Model 3,4703,CG-FPLS-code,2,0.3374546440107294,1.0726686550913969,True,False,nan
Model 3,4703,Raw FPLS,3,0.4366415533613403,1.1516481726557521,True,False,202.4785945031794
Model 3,4703,Arnoldi FPLS,3,0.43664155336092647,1.151648172655388,True,False,7.914206017623482e-16
Model 3,4703,FPCR,5,0.3303834060499176,1.089972873470115,True,False,nan
Model 3,4704,CG-FPLS-code,2,0.4490578196545291,1.0852155191383845,True,False,nan
Model 3,4704,Raw FPLS,2,0.437223404871809,1.0600723227900228,True,False,13.075232260390303
Model 3,4704,Arnoldi FPLS,2,0.43722340487181227,1.0600723227900313,True,False,4.503661386701436e-16
Model 3,4704,FPCR,8,0.7109120346940145,1.0487677311160095,True,False,nan
Model 3,4705,CG-FPLS-code,2,0.6088688412976162,1.3089199066558512,True,False,nan
Model 3,4705,Raw FPLS,3,0.5564330418117065,1.102783603357618,True,False,94.60033538145615
Model 3,4705,Arnoldi FPLS,3,0.556433041811628,1.1027836033575684,True,False,8.918028370715948e-16
Model 3,4705,FPCR,8,0.6575964280608527,1.196632309661841,True,False,nan
Model 3,4706,CG-FPLS-code,2,0.3925484401803548,1.085881645739124,True,False,nan
Model 3,4706,Raw FPLS,3,0.34326066682207695,1.002043953411676,True,False,97.70404844954474
Model 3,4706,Arnoldi FPLS,3,0.343260666822077,1.0020439534116627,True,False,5.601807806211024e-16
Model 3,4706,FPCR,8,0.5351050927021206,1.0632369827761723,True,False,nan
Model 3,4707,CG-FPLS-code,2,0.7169072034384485,1.2816506485640082,True,False,nan
Model 3,4707,Raw FPLS,3,0.6271712136388607,1.019454151841812,True,False,58.34777718454855
Model 3,4707,Arnoldi FPLS,3,0.6271712136389307,1.019454151841777,True,False,4.652475780491163e-16
Model 3,4707,FPCR,6,0.6725161050687504,0.9998057983673827,True,False,nan
Model 3,4708,CG-FPLS-code,2,0.28597743914224993,0.89223764255583,True,False,nan
Model 3,4708,Raw FPLS,2,0.2860655962870143,0.8990566609481937,True,False,13.109403414734404
Model 3,4708,Arnoldi FPLS,2,0.2860655962870144,0.8990566609481937,True,False,3.108671465832994e-16
Model 3,4708,FPCR,5,0.2968563896085854,0.9219189172682785,True,False,nan
Model 3,4709,CG-FPLS-code,2,0.3960476347645479,1.0515424527587554,True,False,nan
Model 3,4709,Raw FPLS,3,0.39132830148366166,0.9623753993039432,True,False,98.6662161837329
Model 3,4709,Arnoldi FPLS,3,0.3913283014836121,0.9623753993039281,True,False,6.771554031913663e-16
Model 3,4709,FPCR,6,0.4645206867395754,1.0327997508157145,True,False,nan
Model 3,4710,CG-FPLS-code,1,0.43219032280154623,1.423627292934194,True,False,nan
Model 3,4710,Raw FPLS,2,0.30910667291616256,1.076716561435376,True,False,34.71841883800822
Model 3,4710,Arnoldi FPLS,2,0.30910667291617866,1.0767165614353018,True,False,4.655438173702277e-16
Model 3,4710,FPCR,5,0.322576320508433,1.0806566460690679,True,False,nan
Model 3,4711,CG-FPLS-code,2,0.3904754081674939,0.9330812138757569,True,False,nan
Model 3,4711,Raw FPLS,3,0.3888413800678218,0.7685887821929177,True,False,100.38877627458638
Model 3,4711,Arnoldi FPLS,3,0.38884138006789315,0.7685887821929381,True,False,4.877602193615866e-16
Model 3,4711,FPCR,5,0.33933479947297684,0.7737446508613689,True,False,nan
Model 3,4712,CG-FPLS-code,2,0.502826029420848,1.4015058477468494,True,False,nan
Model 3,4712,Raw FPLS,3,0.38984393377282844,1.1028692211163007,True,False,126.81120683694017
Model 3,4712,Arnoldi FPLS,3,0.3898439337728999,1.1028692211159885,True,False,4.686356624897517e-16
Model 3,4712,FPCR,6,0.5165512609326725,1.1639020731662095,True,False,nan
Model 3,4713,CG-FPLS-code,2,0.2900198058989635,1.1716898332511247,True,False,nan
Model 3,4713,Raw FPLS,3,1.0954293451702846,1.4923986153518203,True,False,562.1501586251637
Model 3,4713,Arnoldi FPLS,3,1.0954293451260406,1.492398615335016,True,False,4.469392479634765e-16
Model 3,4713,FPCR,16,1.8087984268815458,1.4794947427952059,True,False,nan
Model 3,4714,CG-FPLS-code,1,0.7624365701246388,2.219438314309343,True,False,nan
Model 3,4714,Raw FPLS,3,0.48713420975511296,1.2693715106042476,True,False,171.88529558632743
Model 3,4714,Arnoldi FPLS,3,0.4871342097551849,1.26937151060422,True,False,3.682276118760225e-16
Model 3,4714,FPCR,5,0.3870582106518546,1.2517268942299056,True,False,nan
Model 3,4715,CG-FPLS-code,2,0.5239209521830132,0.9507099989515639,True,False,nan
Model 3,4715,Raw FPLS,3,0.5311407776944479,0.9944243909434518,True,False,114.28369081760843
Model 3,4715,Arnoldi FPLS,3,0.5311407776942254,0.9944243909429913,True,False,4.6818881937316485e-16
Model 3,4715,FPCR,5,0.5936926785908135,0.9714551550810994,True,False,nan
Model 3,4716,CG-FPLS-code,2,0.4108801521954712,0.8128910766870865,True,False,nan
Model 3,4716,Raw FPLS,3,0.47357920715652463,0.8528333129142481,True,False,151.05795382984175
Model 3,4716,Arnoldi FPLS,3,0.4735792071568178,0.8528333129145231,True,False,3.4981681773238246e-16
Model 3,4716,FPCR,5,0.42795478607075466,0.8627694534113466,True,False,nan
Model 3,4717,CG-FPLS-code,1,0.6656688489744207,1.7257429808751235,True,False,nan
Model 3,4717,Raw FPLS,2,0.29161999646840897,1.0243673714207173,True,False,19.7689352228028
Model 3,4717,Arnoldi FPLS,2,0.2916199964684025,1.0243673714207042,True,False,6.78998674196829e-16
Model 3,4717,FPCR,5,0.31993114740015444,1.0375842467224903,True,False,nan
Model 3,4718,CG-FPLS-code,2,0.7666962465085604,1.58206975338896,True,False,nan
Model 3,4718,Raw FPLS,4,0.6103255412818439,1.1923682230153698,True,False,647.2396695146456
Model 3,4718,Arnoldi FPLS,4,0.6103255412755452,1.1923682230099164,True,False,4.634515898028841e-16
Model 3,4718,FPCR,5,0.6446419328593523,1.2279283281012445,True,False,nan
Model 3,4719,CG-FPLS-code,2,0.5665539017429693,1.397752640820806,True,False,nan
Model 3,4719,Raw FPLS,3,0.6155229265297119,1.143353744295724,True,False,100.0599762484848
Model 3,4719,Arnoldi FPLS,3,0.6155229265296496,1.1433537442957686,True,False,5.440995405763062e-16
Model 3,4719,FPCR,9,0.6952651551215974,1.1871050950204778,True,False,nan
Model 3,4720,CG-FPLS-code,2,0.7193990459646976,1.46577015911519,True,False,nan
Model 3,4720,Raw FPLS,3,0.6328082579030478,1.1530752082971976,True,False,78.7381073955817
Model 3,4720,Arnoldi FPLS,3,0.6328082579030526,1.1530752082971094,True,False,9.519660988168269e-16
Model 3,4720,FPCR,5,0.5882251451749481,1.224438283284096,True,False,nan
Model 3,4721,CG-FPLS-code,2,0.40237314463836,1.1237507351117935,True,False,nan
Model 3,4721,Raw FPLS,18,2203.342633864568,97.36993972803519,True,True,4503599627370496.0
Model 3,4721,Arnoldi FPLS,4,1.4274824553464134,1.3527501726073223,True,False,2.8591583762772336e-16
Model 3,4721,FPCR,20,2.2544846110346044,1.3347863320532136,True,False,nan
Model 3,4722,CG-FPLS-code,2,0.363561349523399,1.046142194956888,True,False,nan
Model 3,4722,Raw FPLS,3,0.3913212998225742,1.0833306548301298,True,False,296.80664842505877
Model 3,4722,Arnoldi FPLS,3,0.39132129982205016,1.083330654829559,True,False,2.4193943375084916e-16
Model 3,4722,FPCR,5,0.389825536067308,1.0241430992157945,True,False,nan
Model 3,4723,CG-FPLS-code,2,0.5952523526468501,1.3642254146127935,True,False,nan
Model 3,4723,Raw FPLS,3,0.5496208183213547,1.0657922475418993,True,False,98.68741062552995
Model 3,4723,Arnoldi FPLS,3,0.549620818321319,1.0657922475420414,True,False,7.139210258348829e-16
Model 3,4723,FPCR,6,0.47757584710855666,1.0814211809607905,True,False,nan
Model 3,4724,CG-FPLS-code,2,0.4256853479229399,1.4432856321279959,True,False,nan
Model 3,4724,Raw FPLS,2,0.42140343788534507,1.4277320397233788,True,False,8.146488150024608
Model 3,4724,Arnoldi FPLS,2,0.42140343788534024,1.4277320397233613,True,False,6.896827915861515e-16
Model 3,4724,FPCR,5,0.43689192000055505,1.41317589781719,True,False,nan
Model 3,4725,CG-FPLS-code,2,0.2848990145517049,0.9333380233189846,True,False,nan
Model 3,4725,Raw FPLS,3,0.3155145026394581,0.8640613415717585,True,False,108.7207008894062
Model 3,4725,Arnoldi FPLS,3,0.3155145026393897,0.8640613415716949,True,False,3.281272872413922e-16
Model 3,4725,FPCR,6,0.30424961742674655,0.8645106237368883,True,False,nan
Model 3,4726,CG-FPLS-code,2,0.3522502184113381,1.2807261335813782,True,False,nan
Model 3,4726,Raw FPLS,3,0.4986869243462909,1.425117802256931,True,False,314.51850922165573
Model 3,4726,Arnoldi FPLS,3,0.49868692434080153,1.4251178022520665,True,False,6.662789336293984e-16
Model 3,4726,FPCR,6,0.3790696305258257,1.332387950116376,True,False,nan
Model 3,4727,CG-FPLS-code,2,0.4125713319955862,1.2253134175796463,True,False,nan
Model 3,4727,Raw FPLS,3,0.42366078650174044,1.2127475677616781,True,False,151.01471569153597
Model 3,4727,Arnoldi FPLS,3,0.4236607865018612,1.2127475677618185,True,False,4.85841562289695e-16
Model 3,4727,FPCR,5,0.38366001562343144,1.1659037019514005,True,False,nan
Model 3,4728,CG-FPLS-code,2,0.30669088072812495,1.045864057599209,True,False,nan
Model 3,4728,Raw FPLS,2,0.303952271571999,1.039762441810876,True,False,15.153136401707885
Model 3,4728,Arnoldi FPLS,2,0.30395227157200144,1.039762441810882,True,False,3.335743760105042e-16
Model 3,4728,FPCR,5,0.29798827713086085,1.0309591348784415,True,False,nan
Model 3,4729,CG-FPLS-code,2,0.3312287711006171,1.228700330425136,True,False,nan
Model 3,4729,Raw FPLS,2,0.3213398463746372,1.199237409642268,True,False,16.805897919495994
Model 3,4729,Arnoldi FPLS,2,0.3213398463746331,1.1992374096422551,True,False,5.666418082694128e-16
Model 3,4729,FPCR,6,0.2585559249075045,1.0780929946862736,True,False,nan
Model 3,4730,CG-FPLS-code,2,0.3962326994302516,1.0360726832390559,True,False,nan
Model 3,4730,Raw FPLS,3,0.5029016954951329,1.0476311920348202,True,False,247.7015100198363
Model 3,4730,Arnoldi FPLS,3,0.5029016954906307,1.0476311920326156,True,False,3.519707828771986e-16
Model 3,4730,FPCR,7,0.5407957791033287,1.0309969735564362,True,False,nan
Model 3,4731,CG-FPLS-code,2,0.8052335272623093,2.7031977200550488,True,False,nan
Model 3,4731,Raw FPLS,4,0.7103910881709087,1.3201187073592282,True,False,894.0091771455094
Model 3,4731,Arnoldi FPLS,4,0.7103910882242139,1.3201187073526006,True,False,5.95233968061154e-16
Model 3,4731,FPCR,20,1.9576975900963174,1.4207144031087182,True,False,nan
Model 3,4732,CG-FPLS-code,2,0.31062841954009135,0.8766652524018613,True,False,nan
Model 3,4732,Raw FPLS,3,0.397293079662247,0.8696678441297496,True,False,169.7513243992435
Model 3,4732,Arnoldi FPLS,3,0.3972930796629436,0.8696678441302228,True,False,6.713383853231626e-16
Model 3,4732,FPCR,6,0.3513665875138136,0.8636342707068365,True,False,nan
Model 3,4733,CG-FPLS-code,2,0.3267420590568705,1.0069445087659725,True,False,nan
Model 3,4733,Raw FPLS,2,0.326300342641889,1.0072036912666185,True,False,17.226410699222274
Model 3,4733,Arnoldi FPLS,2,0.3263003426418905,1.0072036912666222,True,False,2.324901510939819e-16
Model 3,4733,FPCR,13,1.2241652167663855,1.2116613403385235,True,False,nan
Model 3,4734,CG-FPLS-code,2,0.3627168059637043,1.0215509665571187,True,False,nan
Model 3,4734,Raw FPLS,3,0.41092980264672024,0.9323930977520984,True,False,168.52699822282818
Model 3,4734,Arnoldi FPLS,3,0.41092980264675516,0.9323930977521038,True,False,4.2140531098929265e-16
Model 3,4734,FPCR,5,0.34437899592672705,0.9765593309513052,True,False,nan
Model 3,4735,CG-FPLS-code,1,0.6803003751631153,1.7961003731639635,True,False,nan
Model 3,4735,Raw FPLS,2,0.37958404145012964,1.2243283431888599,True,False,19.321473262856443
Model 3,4735,Arnoldi FPLS,2,0.37958404145015806,1.22432834318893,True,False,3.018149326581823e-16
Model 3,4735,FPCR,5,0.36612536329779666,1.1406154011650476,True,False,nan
Model 3,4736,CG-FPLS-code,2,0.46965869010260775,1.1430592177964998,True,False,nan
Model 3,4736,Raw FPLS,3,0.5041466997881536,1.1135810242811877,True,False,184.63650302298527
Model 3,4736,Arnoldi FPLS,3,0.5041466997869374,1.1135810242805229,True,False,4.603084530563679e-16
Model 3,4736,FPCR,5,0.5109936751081204,1.1417481547966224,True,False,nan
Model 3,4737,CG-FPLS-code,2,0.3281457496914568,1.127694897937684,True,False,nan
Model 3,4737,Raw FPLS,3,0.40136319150561517,1.225072613757724,True,False,176.20489397630337
Model 3,4737,Arnoldi FPLS,3,0.4013631915069316,1.2250726137596402,True,False,3.967594155208114e-16
Model 3,4737,FPCR,5,0.36943986740005047,1.1848093816398857,True,False,nan
Model 3,4738,CG-FPLS-code,2,0.4931497694262114,1.2430537252834748,True,False,nan
Model 3,4738,Raw FPLS,3,0.42754029690938766,1.06685722279342,True,False,171.33643233928035
Model 3,4738,Arnoldi FPLS,3,0.42754029690942663,1.0668572227932769,True,False,5.553119174604881e-16
Model 3,4738,FPCR,5,0.4200512494076364,1.0741590440532627,True,False,nan
Model 3,4739,CG-FPLS-code,2,0.4663999209889497,1.0982618689304224,True,False,nan
Model 3,4739,Raw FPLS,3,0.499255889368821,1.0466865292091294,True,False,281.8195829455265
Model 3,4739,Arnoldi FPLS,3,0.49925588937040233,1.0466865292093908,True,False,4.554377981671461e-16
Model 3,4739,FPCR,5,0.43189141344161514,1.0529016604741956,True,False,nan
Model 3,4740,CG-FPLS-code,2,0.2928937369113441,0.9656301754877412,True,False,nan
Model 3,4740,Raw FPLS,2,0.2937584273731105,0.9613967733334754,True,False,19.22351308515027
Model 3,4740,Arnoldi FPLS,2,0.29375842737311153,0.9613967733334712,True,False,3.3912841482493075e-16
Model 3,4740,FPCR,5,0.3082929795948548,0.9277989446188198,True,False,nan
Model 3,4741,CG-FPLS-code,1,0.5980693184981557,1.0761369444260012,True,False,nan
Model 3,4741,Raw FPLS,2,0.4815592441655784,0.9782818014322046,True,False,18.927675515088993
Model 3,4741,Arnoldi FPLS,2,0.48155924416557866,0.9782818014322051,True,False,8.89179523998035e-16
Model 3,4741,FPCR,16,1.3284380487556526,1.1924971955472108,True,False,nan
Model 3,4742,CG-FPLS-code,2,0.36603757297599254,0.883986140903029,True,False,nan
Model 3,4742,Raw FPLS,3,0.7967729145824245,0.9973847270849073,True,False,715.8633972320771
Model 3,4742,Arnoldi FPLS,3,0.7967729146291848,0.9973847270980329,True,False,2.223396942146973e-16
Model 3,4742,FPCR,5,0.40183179979718203,0.899805804262264,True,False,nan
Model 3,4743,CG-FPLS-code,2,0.3714775634705498,0.9308778277766697,True,False,nan
Model 3,4743,Raw FPLS,2,0.37247185967293317,0.9309801976767438,True,False,17.437600356505484
Model 3,4743,Arnoldi FPLS,2,0.37247185967293217,0.9309801976767434,True,False,7.049820094356417e-16
Model 3,4743,FPCR,5,0.42299122369317027,0.9831329663754229,True,False,nan
Model 3,4744,CG-FPLS-code,2,0.4459844346358875,1.2578543836401186,True,False,nan
Model 3,4744,Raw FPLS,2,0.4409679526125709,1.2274699058225547,True,False,15.52500378720279
Model 3,4744,Arnoldi FPLS,2,0.44096795261256927,1.2274699058225425,True,False,4.469125979046952e-16
Model 3,4744,FPCR,11,0.9813485732810573,1.348528707581921,True,False,nan
Model 3,4745,CG-FPLS-code,2,0.43504621281615874,1.3716477492522698,True,False,nan
Model 3,4745,Raw FPLS,2,0.4283797307680096,1.3414207698320115,True,False,14.087513741600992
Model 3,4745,Arnoldi FPLS,2,0.42837973076801744,1.3414207698320468,True,False,4.445246693284542e-16
Model 3,4745,FPCR,11,0.8793211099553279,1.4131924129074027,True,False,nan
Model 3,4746,CG-FPLS-code,2,0.4726659406424673,1.463815874678926,True,False,nan
Model 3,4746,Raw FPLS,3,0.4656614155973724,1.539783678467883,True,False,146.6447930198855
Model 3,4746,Arnoldi FPLS,3,0.4656614155976204,1.5397836784687413,True,False,4.2354915919802887e-16
Model 3,4746,FPCR,5,0.4792458691654619,1.5161421778790256,True,False,nan
Model 3,4747,CG-FPLS-code,2,0.32782200170413733,1.1414896645778427,True,False,nan
Model 3,4747,Raw FPLS,2,0.3295938308024507,1.143713797371721,True,False,11.496054453895619
Model 3,4747,Arnoldi FPLS,2,0.3295938308024472,1.1437137973717157,True,False,4.707055126389026e-16
Model 3,4747,FPCR,8,0.5640917676713219,1.2854551447536908,True,False,nan
Model 3,4748,CG-FPLS-code,2,0.43673973784754383,1.3059442975772115,True,False,nan
Model 3,4748,Raw FPLS,3,0.4516069954890821,1.1949934804917322,True,False,193.17322951430785
Model 3,4748,Arnoldi FPLS,3,0.4516069954898361,1.194993480490942,True,False,7.266185020876419e-16
Model 3,4748,FPCR,5,0.477055055546878,1.2261801755433182,True,False,nan
Model 3,4749,CG-FPLS-code,2,0.47031853925685496,1.4459539149643275,True,False,nan
Model 3,4749,Raw FPLS,3,0.37859695918013403,1.1289884633558858,True,False,78.30107581748732
Model 3,4749,Arnoldi FPLS,3,0.37859695918013253,1.128988463355904,True,False,7.689679832863275e-16
Model 3,4749,FPCR,5,0.4914955575051906,1.1657378288405724,True,False,nan
Model 3,4750,CG-FPLS-code,1,0.35781702323915454,0.9604500430814588,True,False,nan
Model 3,4750,Raw FPLS,3,1.6975732922652405,1.2912291968888407,True,False,555.3172698670402
Model 3,4750,Arnoldi FPLS,3,1.6975732922549163,1.2912291968866767,True,False,4.578468583822664e-16
Model 3,4750,FPCR,5,0.3563478942268123,0.9231787073161398,True,False,nan
Model 3,4751,CG-FPLS-code,2,0.7390996546474272,1.3962361519422501,True,False,nan
Model 3,4751,Raw FPLS,3,0.6500053257599829,0.9770721838436321,True,False,81.08937813218006
Model 3,4751,Arnoldi FPLS,3,0.6500053257599865,0.9770721838434371,True,False,7.920899016047684e-16
Model 3,4751,FPCR,5,0.6221391167956962,1.0849075591094535,True,False,nan
Model 3,4752,CG-FPLS-code,2,0.46939655345682046,1.1168010404227404,True,False,nan
Model 3,4752,Raw FPLS,2,0.4702406231235362,1.1169891549451798,True,False,10.595511199199105
Model 3,4752,Arnoldi FPLS,2,0.47024062312354054,1.1169891549451871,True,False,7.120247357489606e-16
Model 3,4752,FPCR,6,0.6277769898569638,1.1049472785163166,True,False,nan
Model 3,4753,CG-FPLS-code,2,0.3569535511925339,1.1419815528926547,True,False,nan
Model 3,4753,Raw FPLS,2,0.3590968488496691,1.1383153075659898,True,False,18.5438410047683
Model 3,4753,Arnoldi FPLS,2,0.3590968488496623,1.1383153075659964,True,False,3.2760801735418515e-16
Model 3,4753,FPCR,6,0.3389017244235755,1.1246552508529624,True,False,nan
Model 3,4754,CG-FPLS-code,1,0.6947328860577104,1.6066252424356855,True,False,nan
Model 3,4754,Raw FPLS,3,0.4482802275343275,0.9826629410593241,True,False,176.9278810846257
Model 3,4754,Arnoldi FPLS,3,0.44828022753367286,0.9826629410583796,True,False,4.524333923938054e-16
Model 3,4754,FPCR,8,0.6071816128577681,0.9344056740287532,True,False,nan
Model 3,4755,CG-FPLS-code,2,0.33799878910737957,1.0656363039591974,True,False,nan
Model 3,4755,Raw FPLS,3,0.32887329597563925,0.9842742375653512,True,False,248.7124065182544
Model 3,4755,Arnoldi FPLS,3,0.32887329597568915,0.9842742375653505,True,False,5.000254096756935e-16
Model 3,4755,FPCR,5,0.3805875996630705,1.054196157769593,True,False,nan
Model 3,4756,CG-FPLS-code,2,0.433000431637314,1.0248489042874047,True,False,nan
Model 3,4756,Raw FPLS,3,0.45162060517622094,0.8787932211596369,True,False,208.13621810987155
Model 3,4756,Arnoldi FPLS,3,0.45162060517629854,0.8787932211596116,True,False,5.173738358368124e-16
Model 3,4756,FPCR,5,0.3851815522715603,0.9089924960881193,True,False,nan
Model 3,4757,CG-FPLS-code,2,0.40812610666760607,1.3358284911373746,True,False,nan
Model 3,4757,Raw FPLS,3,0.5029893682170745,1.4395762593549681,True,False,127.5005606411001
Model 3,4757,Arnoldi FPLS,3,0.5029893682169597,1.4395762593547834,True,False,3.507711564054268e-16
Model 3,4757,FPCR,5,0.4714810306685264,1.41648555611245,True,False,nan
Model 3,4758,CG-FPLS-code,2,0.39938009606280017,1.0783545989157906,True,False,nan
Model 3,4758,Raw FPLS,3,0.36214445957201535,1.0103098734370115,True,False,171.46691518733002
Model 3,4758,Arnoldi FPLS,3,0.3621444595717129,1.0103098734366507,True,False,3.4618924976494923e-16
Model 3,4758,FPCR,7,0.458887163804574,1.0252894122472187,True,False,nan
Model 3,4759,CG-FPLS-code,2,0.4561796474227374,1.1568206326008876,True,False,nan
Model 3,4759,Raw FPLS,3,0.5135523077738878,1.171985445075662,True,False,247.77679885712874
Model 3,4759,Arnoldi FPLS,3,0.5135523077740557,1.1719854450757545,True,False,5.055875869661746e-16
Model 3,4759,FPCR,5,0.4579207702887526,1.1713343692920866,True,False,nan
Model 3,4760,CG-FPLS-code,2,0.4651621261811053,0.9766283129958133,True,False,nan
Model 3,4760,Raw FPLS,3,0.4450715968447043,0.8440696716577639,True,False,63.6510507796847
Model 3,4760,Arnoldi FPLS,3,0.4450715968447194,0.8440696716577935,True,False,5.568234123119904e-16
Model 3,4760,FPCR,5,0.3907890223024644,0.8409451943351907,True,False,nan
Model 3,4761,CG-FPLS-code,1,0.43781742359602677,1.099625515179344,True,False,nan
Model 3,4761,Raw FPLS,3,0.562266343176252,0.9279394294989575,True,False,347.06125637150535
Model 3,4761,Arnoldi FPLS,3,0.5622663431894402,0.9279394295035104,True,False,2.54183693407011e-16
Model 3,4761,FPCR,6,0.4952777952981961,0.8868683525109421,True,False,nan
Model 3,4762,CG-FPLS-code,1,0.4118352701443648,1.2978179584651546,True,False,nan
Model 3,4762,Raw FPLS,2,0.30328269815565606,1.3144371882150625,True,False,29.325046981925567
Model 3,4762,Arnoldi FPLS,2,0.30328269815565767,1.3144371882150623,True,False,4.486647265975347e-16
Model 3,4762,FPCR,5,0.2997776531418043,1.2889020267030744,True,False,nan
Model 3,4763,CG-FPLS-code,2,0.46728042715017926,1.1490262332841095,True,False,nan
Model 3,4763,Raw FPLS,4,1.1439111408157374,1.0801318655903922,True,False,2151.9202247255657
Model 3,4763,Arnoldi FPLS,4,1.1439111407917602,1.080131865586163,True,False,5.997559410197983e-16
Model 3,4763,FPCR,5,0.39282721816355015,1.0321465943841228,True,False,nan
Model 3,4764,CG-FPLS-code,2,0.3554735881862669,1.2812270026694657,True,False,nan
Model 3,4764,Raw FPLS,3,0.437999369369374,1.2601056541772018,True,False,377.9955966728794
Model 3,4764,Arnoldi FPLS,3,0.43799936937048556,1.2601056541773925,True,False,3.276766973580494e-16
Model 3,4764,FPCR,5,0.3386459431085199,1.2529944129672688,True,False,nan
Model 3,4765,CG-FPLS-code,2,0.3222124801485666,1.3148374580982263,True,False,nan
Model 3,4765,Raw FPLS,3,0.351859256361856,1.2901920469807104,True,False,262.3257528913697
Model 3,4765,Arnoldi FPLS,3,0.3518592563622934,1.29019204698079,True,False,5.569801777138907e-16
Model 3,4765,FPCR,4,0.3121303584181198,1.3141799620623809,True,False,nan
Model 3,4766,CG-FPLS-code,1,0.6363585566496915,1.700420877741959,True,False,nan
Model 3,4766,Raw FPLS,2,0.4066639967499531,1.174990140257658,True,False,23.030909203523578
Model 3,4766,Arnoldi FPLS,2,0.40666399674995546,1.1749901402576695,True,False,4.567517476774862e-16
Model 3,4766,FPCR,18,2.0515098253193873,1.1995761802512528,True,False,nan
Model 3,4767,CG-FPLS-code,2,0.2622320687335003,0.7725953327038358,True,False,nan
Model 3,4767,Raw FPLS,3,0.34979885879030675,0.7902539790221418,True,False,336.95716959753724
Model 3,4767,Arnoldi FPLS,3,0.34979885879141187,0.7902539790225721,True,False,4.468920143750447e-16
Model 3,4767,FPCR,5,0.3103247642918819,0.8133677531140894,True,False,nan
Model 3,4768,CG-FPLS-code,1,0.6829702388787502,1.8674313794612822,True,False,nan
Model 3,4768,Raw FPLS,3,0.9008313489203991,1.591417726600154,True,False,560.2768159877753
Model 3,4768,Arnoldi FPLS,3,0.9008313489264427,1.5914177266032374,True,False,4.569973984085165e-16
Model 3,4768,FPCR,5,0.4640902331932491,1.3759369150019491,True,False,nan
Model 3,4769,CG-FPLS-code,2,0.40604601892776415,1.3569594791188608,True,False,nan
Model 3,4769,Raw FPLS,3,0.45298935297452414,1.3070591446514535,True,False,280.5002879902784
Model 3,4769,Arnoldi FPLS,3,0.4529893529728757,1.307059144651108,True,False,3.5658205114627593e-16
Model 3,4769,FPCR,8,0.734017197588681,1.425249929397958,True,False,nan
Model 3,4770,CG-FPLS-code,2,0.30830278495346547,0.8612820434346027,True,False,nan
Model 3,4770,Raw FPLS,3,0.31970515353850737,0.9096570591657479,True,False,131.14483163218702
Model 3,4770,Arnoldi FPLS,3,0.3197051535385958,0.9096570591659434,True,False,7.114051686495225e-16
Model 3,4770,FPCR,5,0.31657652072811376,0.8788701785269647,True,False,nan
Model 3,4771,CG-FPLS-code,2,0.4123470051465905,1.2198335302641323,True,False,nan
Model 3,4771,Raw FPLS,3,0.4924629623814727,1.2687041079800383,True,False,276.19507923452034
Model 3,4771,Arnoldi FPLS,3,0.4924629623810943,1.2687041079798278,True,False,6.768528086469071e-16
Model 3,4771,FPCR,5,0.44729175772347424,1.2466019774679784,True,False,nan
Model 3,4772,CG-FPLS-code,2,0.5178329932540551,1.2867166896859783,True,False,nan
Model 3,4772,Raw FPLS,3,0.44063983935873824,1.2197874989778494,True,False,172.18178183705663
Model 3,4772,Arnoldi FPLS,3,0.4406398393587154,1.2197874989777668,True,False,6.796747339580165e-16
Model 3,4772,FPCR,13,1.2272429086459185,1.3541375630959789,True,False,nan
Model 3,4773,CG-FPLS-code,2,0.35656309054094804,1.0568599264550596,True,False,nan
Model 3,4773,Raw FPLS,4,1.2392588812395102,1.06714877363917,True,False,1240.229088711775
Model 3,4773,Arnoldi FPLS,4,1.239258880849056,1.0671487735897927,True,False,4.571076995589656e-16
Model 3,4773,FPCR,9,0.7827097847207785,1.045143924333388,True,False,nan
Model 3,4774,CG-FPLS-code,2,0.27283874084041754,0.9908229888290531,True,False,nan
Model 3,4774,Raw FPLS,3,0.28431335815931136,1.015713907126702,True,False,94.15591212654147
Model 3,4774,Arnoldi FPLS,3,0.2843133581593308,1.0157139071267347,True,False,7.059327045261115e-16
Model 3,4774,FPCR,6,0.3365207295637781,1.0169057841957794,True,False,nan
Model 3,4775,CG-FPLS-code,2,0.5598996325737573,1.1130017245606516,True,False,nan
Model 3,4775,Raw FPLS,3,0.5667989909513793,1.1087794323986504,True,False,251.25532225839686
Model 3,4775,Arnoldi FPLS,3,0.5667989909514977,1.1087794323987805,True,False,6.50912810013794e-16
Model 3,4775,FPCR,5,0.5266342704275369,1.102376376006633,True,False,nan
Model 3,4776,CG-FPLS-code,2,0.37088370491917444,1.4203235174453124,True,False,nan
Model 3,4776,Raw FPLS,3,0.3854571850588128,1.2242205889936348,True,False,174.18463734798297
Model 3,4776,Arnoldi FPLS,3,0.3854571850583767,1.224220588993758,True,False,5.957975462960989e-16
