analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,wavelength_nm,linear_weight,functional_beta_common_1_over_650,intercept,training_y_mean,retained_processed_wavelength,training_x_mean_after_fixed_transform,processed_grid_size,status
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,642.0,0.4184959029392269,272.0223369104975,111.7397636986086,193.25769228812976,True,3.3271297820512826,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,644.0,0.42375927675881625,275.44352989323056,111.7397636986086,193.25769228812976,True,3.3264232564102563,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,646.0,0.4135681524463146,268.8192990901045,111.7397636986086,193.25769228812976,True,3.326603525641028,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,648.0,0.40744247878368406,264.83761120939465,111.7397636986086,193.25769228812976,True,3.3271174038461564,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,650.0,0.4026995090255656,261.75468086661766,111.7397636986086,193.25769228812976,True,3.3278830512820528,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,652.0,0.39451948392779995,256.43766455306996,111.7397636986086,193.25769228812976,True,3.329646891025643,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,654.0,0.39073648271753064,253.97871376639492,111.7397636986086,193.25769228812976,True,3.331534942307692,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,656.0,0.378214688020993,245.83954721364546,111.7397636986086,193.25769228812976,True,3.3352268717948723,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,658.0,0.3737655953149438,242.94763695471346,111.7397636986086,193.25769228812976,True,3.339406634615384,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,660.0,0.3645714640204371,236.97145161328413,111.7397636986086,193.25769228812976,True,3.343919384615383,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,662.0,0.36062221876549233,234.40444219757,111.7397636986086,193.25769228812976,True,3.3497597564102555,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,664.0,0.35003164369670403,227.52056840285763,111.7397636986086,193.25769228812976,True,3.356379499999999,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,666.0,0.3414833894551295,221.96420314583418,111.7397636986086,193.25769228812976,True,3.3630157435897434,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,668.0,0.33258081037278264,216.17752674230871,111.7397636986086,193.25769228812976,True,3.372103506410258,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,670.0,0.33734499377416255,219.27424595320565,111.7397636986086,193.25769228812976,True,3.382377153846153,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,672.0,0.33306490163969316,216.49218606580055,111.7397636986086,193.25769228812976,True,3.39350723076923,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,674.0,0.32144118798076526,208.9367721874974,111.7397636986086,193.25769228812976,True,3.405519961538461,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,676.0,0.3101120721103534,201.57284687172972,111.7397636986086,193.25769228812976,True,3.4185555192307717,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,678.0,0.29170506277644803,189.60829080469122,111.7397636986086,193.25769228812976,True,3.4321538782051277,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,680.0,0.28708941157594686,186.60811752436547,111.7397636986086,193.25769228812976,True,3.445202019230769,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,682.0,0.2875970896851686,186.9381082953596,111.7397636986086,193.25769228812976,True,3.458222820512821,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,684.0,0.26838716320146055,174.45165608094936,111.7397636986086,193.25769228812976,True,3.4722086153846137,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,686.0,0.2558316694764738,166.29058515970797,111.7397636986086,193.25769228812976,True,3.48801501923077,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,688.0,0.26146506518293916,169.95229236891046,111.7397636986086,193.25769228812976,True,3.5047653333333337,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,690.0,0.2554187978300219,166.02221858951424,111.7397636986086,193.25769228812976,True,3.524459570512821,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,692.0,0.24446828684547803,158.90438644956072,111.7397636986086,193.25769228812976,True,3.546436358974358,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,694.0,0.23251291504270674,151.13339477775938,111.7397636986086,193.25769228812976,True,3.5706575705128185,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,696.0,0.24082876756467675,156.53869891703988,111.7397636986086,193.25769228812976,True,3.597768185897436,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,698.0,0.2403585383303207,156.23304991470846,111.7397636986086,193.25769228812976,True,3.624650814102564,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,700.0,0.2202684182546404,143.17447186551627,111.7397636986086,193.25769228812976,True,3.6500060769230775,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,702.0,0.2340109166646418,152.10709583201717,111.7397636986086,193.25769228812976,True,3.672565326923078,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,704.0,0.25303486429355065,164.47266179080793,111.7397636986086,193.25769228812976,True,3.6908641410256418,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,706.0,0.25298950641818885,164.44317917182275,111.7397636986086,193.25769228812976,True,3.705788628205128,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,708.0,0.22129272560938454,143.84027164609995,111.7397636986086,193.25769228812976,True,3.71840503205128,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,710.0,0.18507039837580555,120.2957589442736,111.7397636986086,193.25769228812976,True,3.727222307692307,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,712.0,0.1496498924487773,97.27243009170525,111.7397636986086,193.25769228812976,True,3.732337108974358,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,714.0,0.12351438306667321,80.28434899333759,111.7397636986086,193.25769228812976,True,3.7340740769230787,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,716.0,0.11899411878376917,77.34617720944996,111.7397636986086,193.25769228812976,True,3.732639634615384,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,718.0,0.07759002144729554,50.4335139407421,111.7397636986086,193.25769228812976,True,3.727302006410255,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,720.0,0.041173363046605356,26.762685980293483,111.7397636986086,193.25769228812976,True,3.7212946282051282,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,722.0,0.00912602776041594,5.931918044270361,111.7397636986086,193.25769228812976,True,3.713632673076925,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,724.0,-0.006514894896103687,-4.2346816824673965,111.7397636986086,193.25769228812976,True,3.703116634615385,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,726.0,-0.013837876343915787,-8.994619623545262,111.7397636986086,193.25769228812976,True,3.691977012820514,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,728.0,-0.03704149308602738,-24.0769705059178,111.7397636986086,193.25769228812976,True,3.6795972115384608,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,730.0,-0.05585727528215782,-36.307228933402584,111.7397636986086,193.25769228812976,True,3.6660147692307703,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,732.0,-0.05785594317209167,-37.60636306185958,111.7397636986086,193.25769228812976,True,3.6525398076923032,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,734.0,-0.08807193651365149,-57.24675873387346,111.7397636986086,193.25769228812976,True,3.6392974487179472,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,736.0,-0.08847795504015868,-57.51067077610314,111.7397636986086,193.25769228812976,True,3.626027852564102,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,738.0,-0.10700642963990084,-69.55417926593555,111.7397636986086,193.25769228812976,True,3.614264756410257,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,740.0,-0.1190649253394065,-77.39220147061422,111.7397636986086,193.25769228812976,True,3.6037507115384617,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,742.0,-0.12393434617144683,-80.55732501144044,111.7397636986086,193.25769228812976,True,3.596403615384613,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,744.0,-0.12448597955207925,-80.91588670885152,111.7397636986086,193.25769228812976,True,3.5843116346153843,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,746.0,-0.1305461290855226,-84.85498390558969,111.7397636986086,193.25769228812976,True,3.5764268846153833,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,748.0,-0.1450924799230055,-94.31011194995358,111.7397636986086,193.25769228812976,True,3.569398403846154,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,750.0,-0.14890195743252282,-96.78627233113984,111.7397636986086,193.25769228812976,True,3.5633678589743614,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,752.0,-0.1471705910460268,-95.66088417991743,111.7397636986086,193.25769228812976,True,3.558315442307693,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,754.0,-0.1581557086376858,-102.80121061449577,111.7397636986086,193.25769228812976,True,3.554118038461536,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,756.0,-0.16928386800042206,-110.03451420027433,111.7397636986086,193.25769228812976,True,3.5496699358974366,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,758.0,-0.1821897684093205,-118.42334946605833,111.7397636986086,193.25769228812976,True,3.545904147435896,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,760.0,-0.17683028579161095,-114.93968576454712,111.7397636986086,193.25769228812976,True,3.5431328397435915,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,762.0,-0.1806620715195336,-117.43034648769684,111.7397636986086,193.25769228812976,True,3.5404638397435892,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,764.0,-0.18566222121853188,-120.68044379204572,111.7397636986086,193.25769228812976,True,3.5381147948717957,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,766.0,-0.17938454568039486,-116.59995469225666,111.7397636986086,193.25769228812976,True,3.536156538461539,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,768.0,-0.16766914203792235,-108.98494232464952,111.7397636986086,193.25769228812976,True,3.535315410256411,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,770.0,-0.16498936481521867,-107.24308712989213,111.7397636986086,193.25769228812976,True,3.5362606346153838,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,772.0,-0.15492968787886333,-100.70429712126116,111.7397636986086,193.25769228812976,True,3.533222673076923,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,774.0,-0.13994877742217224,-90.96670532441196,111.7397636986086,193.25769228812976,True,3.5338433717948723,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,776.0,-0.1353977362659773,-88.00852857288524,111.7397636986086,193.25769228812976,True,3.535537647435897,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,778.0,-0.11656126331878555,-75.7648211572106,111.7397636986086,193.25769228812976,True,3.538160724358975,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,780.0,-0.10097389823912133,-65.63303385542886,111.7397636986086,193.25769228812976,True,3.5420759487179487,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,782.0,-0.10210885385348162,-66.37075500476305,111.7397636986086,193.25769228812976,True,3.5464442500000004,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,784.0,-0.08850965984325536,-57.531278898115985,111.7397636986086,193.25769228812976,True,3.5500440897435896,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,786.0,-0.07713144076252866,-50.13543649564363,111.7397636986086,193.25769228812976,True,3.5545693012820507,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,788.0,-0.05522929394787582,-35.89904106611928,111.7397636986086,193.25769228812976,True,3.5587423910256417,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,790.0,-0.04941159158570695,-32.11753453070952,111.7397636986086,193.25769228812976,True,3.562721153846153,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,792.0,-0.04486186974442074,-29.16021533387348,111.7397636986086,193.25769228812976,True,3.567020743589744,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,794.0,-0.030909432957697595,-20.091131422503437,111.7397636986086,193.25769228812976,True,3.5712414230769243,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,796.0,-0.02598781152540679,-16.892077491514414,111.7397636986086,193.25769228812976,True,3.575847378205128,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,798.0,-0.019339633473710108,-12.570761757911571,111.7397636986086,193.25769228812976,True,3.5818352307692307,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,800.0,-0.009258560377688284,-6.018064245497385,111.7397636986086,193.25769228812976,True,3.5840556217948714,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,802.0,-0.0007905339667977693,-0.51384707841855,111.7397636986086,193.25769228812976,True,3.5879995512820497,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,804.0,0.005335643897864661,3.4681685336120296,111.7397636986086,193.25769228812976,True,3.5922868397435903,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,806.0,0.011018586384866467,7.162081150163203,111.7397636986086,193.25769228812976,True,3.5965959166666654,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,808.0,0.013246776617301394,8.610404801245906,111.7397636986086,193.25769228812976,True,3.601432410256408,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,810.0,0.022129722850173283,14.384319852612634,111.7397636986086,193.25769228812976,True,3.606480358974359,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,812.0,0.030360716258722477,19.73446556816961,111.7397636986086,193.25769228812976,True,3.6107477948717928,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,814.0,0.037731083655540135,24.525204376101087,111.7397636986086,193.25769228812976,True,3.615770916666668,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,816.0,0.03840742438169291,24.96482584810039,111.7397636986086,193.25769228812976,True,3.6210631089743597,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,818.0,0.04484530368991325,29.149447398443613,111.7397636986086,193.25769228812976,True,3.6264012179487155,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,820.0,0.055600244230871045,36.14015875006618,111.7397636986086,193.25769228812976,True,3.6319444743589773,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,822.0,0.058212432306740884,37.838080999381575,111.7397636986086,193.25769228812976,True,3.6373886794871804,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,824.0,0.06364367415839127,41.36838820295433,111.7397636986086,193.25769228812976,True,3.643392711538464,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,826.0,0.06620469584753087,43.033052300895065,111.7397636986086,193.25769228812976,True,3.6506738076923044,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,828.0,0.07167133996776058,46.586370979044375,111.7397636986086,193.25769228812976,True,3.6543518076923065,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,830.0,0.07549034096815144,49.06872162929844,111.7397636986086,193.25769228812976,True,3.6594773012820516,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,832.0,0.07817030692193912,50.81069949926042,111.7397636986086,193.25769228812976,True,3.6645869935897397,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,834.0,0.07967994801559727,51.79196621013823,111.7397636986086,193.25769228812976,True,3.6694599679487183,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,836.0,0.08714566908706871,56.64468490659466,111.7397636986086,193.25769228812976,True,3.6745543397435916,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,838.0,0.09338883176094057,60.70274064461137,111.7397636986086,193.25769228812976,True,3.6795864743589752,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,840.0,0.1021864346399681,66.42118251597927,111.7397636986086,193.25769228812976,True,3.6835965641025643,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,842.0,0.10722835105204563,69.69842818382966,111.7397636986086,193.25769228812976,True,3.6881543076923085,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,844.0,0.11280941172085106,73.32611761855318,111.7397636986086,193.25769228812976,True,3.6929208012820527,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,846.0,0.11960249104109649,77.74161917671272,111.7397636986086,193.25769228812976,True,3.6976774102564103,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,848.0,0.1386522530503284,90.12396448271346,111.7397636986086,193.25769228812976,True,3.702710166666668,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,850.0,0.14783904505144785,96.0953792834411,111.7397636986086,193.25769228812976,True,3.7078871474358968,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,852.0,0.15797790460312855,102.68563799203356,111.7397636986086,193.25769228812976,True,3.7132094358974372,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,854.0,0.1636858459668573,106.39579987845725,111.7397636986086,193.25769228812976,True,3.7190302051282047,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,856.0,0.18339013550602165,119.20358807891407,111.7397636986086,193.25769228812976,True,3.7247372307692306,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,858.0,0.21085915944203598,137.0584536373234,111.7397636986086,193.25769228812976,True,3.7309091346153833,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,860.0,0.22524833570243372,146.4114182065819,111.7397636986086,193.25769228812976,True,3.7371956217948696,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,862.0,0.2512968674996135,163.34296387474876,111.7397636986086,193.25769228812976,True,3.7428929871794887,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,864.0,0.27540702013060064,179.01456308489043,111.7397636986086,193.25769228812976,True,3.748108685897438,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,866.0,0.2875390966879735,186.9004128471828,111.7397636986086,193.25769228812976,True,3.7525798717948713,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,868.0,0.29279585962709714,190.31730875761315,111.7397636986086,193.25769228812976,True,3.7559378589743595,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,870.0,0.30209188503807544,196.35972527474902,111.7397636986086,193.25769228812976,True,3.7586602564102556,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,872.0,0.3088110098438311,200.7271563984902,111.7397636986086,193.25769228812976,True,3.7604343205128217,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,874.0,0.3049290139979811,198.20385909868773,111.7397636986086,193.25769228812976,True,3.7613458846153853,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,876.0,0.3151134254514582,204.82372654344783,111.7397636986086,193.25769228812976,True,3.76178675,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,878.0,0.31110077610040066,202.21550446526044,111.7397636986086,193.25769228812976,True,3.7617171474358972,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,880.0,0.3146378569416997,204.51460701210482,111.7397636986086,193.25769228812976,True,3.76137346794872,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,882.0,0.3064191726471009,199.17246222061559,111.7397636986086,193.25769228812976,True,3.761168935897435,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,884.0,0.2998415269015681,194.8969924860193,111.7397636986086,193.25769228812976,True,3.76085696794872,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,886.0,0.2951975612202254,191.8784147931465,111.7397636986086,193.25769228812976,True,3.7607054551282055,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,888.0,0.2853561717651885,185.48151164737254,111.7397636986086,193.25769228812976,True,3.7606338012820513,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,890.0,0.26890116949212883,174.78576016988373,111.7397636986086,193.25769228812976,True,3.7604275384615367,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,892.0,0.24270273144326046,157.7567754381193,111.7397636986086,193.25769228812976,True,3.760119115384613,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,894.0,0.21148767155006312,137.46698650754104,111.7397636986086,193.25769228812976,True,3.7596009871794887,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,896.0,0.17971234496470304,116.81302422705697,111.7397636986086,193.25769228812976,True,3.7588387884615386,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,898.0,0.14722849560755574,95.69852214491124,111.7397636986086,193.25769228812976,True,3.758314782051282,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,900.0,0.11579449596890524,75.26642237978841,111.7397636986086,193.25769228812976,True,3.7581237115384645,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,902.0,0.08636077856112899,56.13450606473384,111.7397636986086,193.25769228812976,True,3.7585189358974356,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,904.0,0.06997906066279298,45.486389430815436,111.7397636986086,193.25769228812976,True,3.7597474038461542,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,906.0,0.05576038557098273,36.244250621138775,111.7397636986086,193.25769228812976,True,3.7615441923076944,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,908.0,0.054621027315331784,35.50366775496566,111.7397636986086,193.25769228812976,True,3.7640353525641026,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,910.0,0.05704739898869974,37.08080934265483,111.7397636986086,193.25769228812976,True,3.7671376410256427,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,912.0,0.055209800548255736,35.88637035636623,111.7397636986086,193.25769228812976,True,3.7704393782051286,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,914.0,0.04557216349536068,29.621906271984443,111.7397636986086,193.25769228812976,True,3.7738496858974346,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,916.0,0.028336799010747007,18.418919356985555,111.7397636986086,193.25769228812976,True,3.7768146858974356,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,918.0,-0.010278101829021054,-6.680766188863686,111.7397636986086,193.25769228812976,True,3.778595929487178,650,ok
