analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,status,error_type,error_message,selected_components,criterion_name,runtime_seconds,intercept,numerical_positive_rank,eigenvalue_threshold,pilot_components,threshold,threshold_reached,sigma2,moment_residual_m0,effective_dimension,selected_beyond_effective_dimension,selected_at_cap,path_cap,processed_grid_size,shared_fpcr_path_seconds,training_rmse,training_bias,coefficient_norm,coefficient_max_abs,prediction_finite,inner_fold_failures,inner_error_messages,selected_basis_condition,selected_design_condition,instability_flag,inner_effective_dimension_min,inner_effective_dimension_max,rank_breakdown,selected_orthogonality_defect,selected_eigenvalue,selected_spectral_condition
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,FPCR,ok,,,57,response_gcv,0.03341786700002558,75.70571027172018,155.0,3.562478276801156e-15,,,,,,,,False,70,650,0.03201501500006998,2.776624193531984,3.170113744160447e-14,55124.05637073009,15314.269021917878,True,,,,,,,,,,4.4838623772055654e-07,55048.61139181909
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.051509676999557996,153.1738687057938,155.0,3.92571134194029e-15,70.0,0.2192896229906839,True,10.46906326845335,1.6193072354082862,70.0,False,False,70,650,0.03229637000004004,5.819092194873711,9.328150787414648e-14,18640.8351433228,2854.2346196184153,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,Raw FPLS,ok,,,44,inner_cv_mse,0.2838266200014914,142.1929470359846,,,,,,,,70.0,,False,70,650,,4.657771187970687,1.1259369505121588e-13,21726.28324671663,2979.586183667183,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.32700159899832215,133.65948346346607,,,,,,,,70.0,,False,70,650,,4.653432064936241,1.1131836193574902e-13,21467.465494601365,2972.821939020247,True,0.0,,1.0000000000000004,12.677209840926842,False,70.0,70.0,False,9.272402565085275e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,FPCR,ok,,,12,response_gcv,0.03366657400147233,134.7088797973557,155.0,3.92571134194029e-15,,,,,,,,False,70,650,0.03229637000004004,4.816071738180625,1.1714845617788317e-13,21564.599523204004,2786.9365859354684,True,,,,,,,,,,5.41905587472171e-05,501.9276858850749
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05269125199811242,165.75555596686203,155.0,3.6292905252373234e-15,70.0,0.18969167593334146,True,8.2974001091768,1.4924746091133898,70.0,False,False,70,650,0.033846889999040286,5.761008043705799,4.3543516370939476e-14,18698.021358966264,2843.9321112429493,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,Raw FPLS,ok,,,45,inner_cv_mse,0.3068460340000456,104.44973331146021,,,,,,,,70.0,,False,70,650,,4.294760857471941,5.24708481792074e-14,22269.176956785857,3151.127107044466,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.352172391001659,99.24318475833489,,,,,,,,70.0,,False,70,650,,4.260117218733675,5.1377705508807245e-14,21969.36825199593,3125.4726275546404,True,0.0,,1.0000000000000004,12.993828071047886,False,70.0,70.0,False,5.732044638866161e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,FPCR,ok,,,44,response_gcv,0.03537015999972937,-22.28693637888088,155.0,3.6292905252373234e-15,,,,,,,,False,70,650,0.033846889999040286,3.3614419055050444,2.4960090974136852e-14,31342.66567008696,9075.25390033764,True,,,,,,,,,,3.6611697309798493e-06,6868.284711040302
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05228396100028476,101.84125559607018,155.0,3.363339459617533e-15,70.0,0.1928382252124952,True,9.043260142974235,1.3952791976103929,70.0,False,False,70,650,0.03324773500025913,5.166035531886867,6.977894046054318e-14,19723.681240077432,3043.9398126088,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,Raw FPLS,ok,,,37,inner_cv_mse,0.2744677330010745,109.59742922576619,,,,,,,,70.0,,False,70,650,,4.346682934290038,7.743093915334425e-14,21461.959568867394,3187.5294225035614,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.30714817000080075,112.59322548071077,,,,,,,,70.0,,False,70,650,,4.343661160234604,7.688436781814418e-14,21503.87794015772,3190.407501853228,True,0.0,,1.0000000000000007,11.001464980236621,False,70.0,70.0,False,1.0911706636210532e-15,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,FPCR,ok,,,30,response_gcv,0.03474926300077641,86.57735707025664,155.0,3.363339459617533e-15,,,,,,,,False,70,650,0.03324773500025913,3.9381211579589053,8.799798496721241e-14,24534.427803642262,4238.54256448508,True,,,,,,,,,,1.6176965805330763e-05,1440.5225229436178
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05196031199920981,142.13070508739486,155.0,3.830431444413716e-15,70.0,0.18551001537774572,True,7.596913792561329,1.4518246017107315,70.0,False,False,70,650,0.03335823799898208,4.961841653725435,8.289665250534502e-14,20001.20529833481,3010.3389881731377,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,Raw FPLS,ok,,,65,inner_cv_mse,0.2829674980021082,100.6776498368277,,,,,,,,69.0,,False,70,650,,4.047795791243944,1.0366636324294795e-13,21814.63425944066,3165.8128504159863,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.3162273399957485,81.58111114555781,,,,,,,,70.0,,False,70,650,,3.7371169472670247,1.120471237160158e-13,23177.736614988054,3306.321823354987,True,0.0,,1.0000000000000004,20.801834401699047,False,70.0,70.0,False,6.728091765053261e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,FPCR,ok,,,39,response_gcv,0.03487336599937407,57.07643873963423,155.0,3.830431444413716e-15,,,,,,,,False,70,650,0.03335823799898208,3.3201318364202623,1.4629892738855397e-13,27897.819993681805,6370.147525064772,True,,,,,,,,,,7.74349652020304e-06,3427.3385376156257
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05686807199890609,179.6339568569716,155.0,3.161115539178985e-15,70.0,0.19233628861803384,True,9.35283818211425,1.4059573883254541,70.0,False,False,70,650,0.03470363499945961,5.832210459282403,4.8462658387740165e-14,17993.040187513358,2701.258198079186,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,Raw FPLS,ok,,,14,inner_cv_mse,0.2762462989994674,133.71559368387213,,,,,,,,70.0,,False,70,650,,4.262264142476703,5.465713352000771e-14,21418.291599590375,3008.8285617232323,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.31566165699950943,135.7020808189135,,,,,,,,70.0,,False,70,650,,4.2497752125788,5.356399084960755e-14,21511.386711811967,3011.5022709110503,True,0.0,,1.0000000000000007,12.011466649016345,False,70.0,70.0,False,5.646289421513768e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,FPCR,ok,,,18,response_gcv,0.03617328600012115,125.19538878273484,155.0,3.161115539178985e-15,,,,,,,,False,70,650,0.03470363499945961,4.216324057002677,5.593246663547455e-14,22264.782320536928,2828.980281212783,True,,,,,,,,,,3.2703132808424274e-05,669.7264165305942
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.055186370000228635,153.22243859443742,155.0,3.912372279546773e-15,70.0,0.2075306654043178,True,9.28704630153734,1.497024852348488,70.0,False,False,70,650,0.03563610399942263,5.82191841492889,2.6053233644537006e-14,18475.935489530595,2757.108126347896,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,Raw FPLS,ok,,,70,inner_cv_mse,0.2828474819998519,126.51912663088936,,,,,,,,70.0,,True,70,650,,4.4435365338984845,2.7146376314937162e-14,21499.41607541716,3044.1576260328293,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.349045261998981,124.72617716892645,,,,,,,,70.0,,False,70,650,,4.44113642653193,2.7328566760003854e-14,21467.409455844307,3039.977710540207,True,0.0,,1.0000000000000004,11.50288084001463,False,70.0,70.0,False,9.799267458143089e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,FPCR,ok,,,7,response_gcv,0.03732135399877734,116.85593937520709,155.0,3.912372279546773e-15,,,,,,,,False,70,650,0.03563610399942263,4.785466315491041,3.170113744160447e-14,21050.43175555705,2893.4797701682005,True,,,,,,,,,,0.00010828775725148609,250.32673324822017
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05195333400115487,136.07809567789366,155.0,3.620557718761863e-15,70.0,0.19569134363180712,True,8.840610959004367,1.3576678908960509,70.0,False,False,70,650,0.03270912900006806,5.295010646987045,7.85240818237444e-14,19504.40167074137,2941.727398934384,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,Raw FPLS,ok,,,15,inner_cv_mse,0.28262685499976214,139.23229431727208,,,,,,,,70.0,,False,70,650,,4.334264251462086,9.583217410508018e-14,21928.819380381137,2936.0109293460846,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.31704565300060494,112.47471897166521,,,,,,,,70.0,,False,70,650,,3.9506508443419333,9.492122187974672e-14,23247.927118595737,2904.703111773312,True,0.0,,1.0000000000000004,21.192873708662997,False,70.0,70.0,False,6.475786390575027e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,FPCR,ok,,,47,response_gcv,0.034194563999335514,108.7808885603695,155.0,3.620557718761863e-15,,,,,,,,False,70,650,0.03270912900006806,3.3368201820361243,6.850360734507632e-14,33052.70958329341,5399.683063924682,True,,,,,,,,,,2.8998522522288984e-06,8650.595841991848
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05515073899914569,140.70725148831164,155.0,3.688315448169582e-15,70.0,0.21119115548384956,True,10.132985167077978,1.5346990312619324,70.0,False,False,70,650,0.036070165999262827,5.777132714620221,4.919142016800694e-14,18716.09630689017,2907.778384451285,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,Raw FPLS,ok,,,61,inner_cv_mse,0.27097930799754977,110.4041352203704,,,,,,,,69.0,,False,70,650,,4.653857815002862,6.085160865227525e-14,21157.44794089946,3079.7482062856357,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.311742095000227,119.61004458604276,,,,,,,,70.0,,False,70,650,,4.636035272515994,6.249132265787548e-14,21353.2931170782,3081.0504199737748,True,0.0,,1.0000000000000007,12.009901828241967,False,70.0,70.0,False,9.1205091398833e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,FPCR,ok,,,13,response_gcv,0.03752939199875982,119.48797174313016,155.0,3.688315448169582e-15,,,,,,,,False,70,650,0.036070165999262827,4.741680419378431,6.230913221280879e-14,21538.352520099314,2787.82337558088,True,,,,,,,,,,5.183593346425391e-05,492.9961772696101
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05148851800004195,144.63852042265535,155.0,4.091510916324995e-15,70.0,0.20700698426087272,True,8.894670088745032,1.635515644167576,70.0,False,False,70,650,0.03321080599926063,5.769757407336173,7.688436781814418e-14,18006.95134822926,2772.9363330420515,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,ok,,,42,inner_cv_mse,0.2816523869987577,114.04749440032397,,,,,,,,70.0,,False,70,650,,4.4068731989216285,8.672265185174556e-14,21026.13443319201,2964.0210176156834,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.32539296799950534,120.81704565310262,,,,,,,,70.0,,False,70,650,,4.395456695334528,8.726922318694564e-14,21162.085539609143,2961.596515104651,True,0.0,,1.0000000000000007,13.175245526790292,False,70.0,70.0,False,9.433012001238227e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,FPCR,ok,,,7,response_gcv,0.03470191800079192,108.33105750907083,155.0,4.091510916324995e-15,,,,,,,,False,70,650,0.03321080599926063,4.74920292912068,9.401026965441325e-14,20696.130661840954,2943.9054211361404,True,,,,,,,,,,0.00013148594824912433,215.60100918079874
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05708887999935541,143.1278095170792,155.0,3.712517737030551e-15,68.0,0.2203787206278454,True,10.912234555523769,1.3585011382562693,70.0,False,False,70,650,0.03632531599942013,5.6601819331402945,7.724874870827756e-14,18941.14833002288,2814.8916120788754,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,ok,,,25,inner_cv_mse,0.2848314439997921,143.16925514296642,,,,,,,,70.0,,False,70,650,,4.705652639233059,9.856503078108057e-14,21724.366953995726,2931.899673833978,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.32241781999982777,125.07460174732917,,,,,,,,70.0,,False,70,650,,4.653293769476292,9.892941167121395e-14,21345.602681690747,2910.985391739277,True,0.0,,1.000000000000001,12.123836087868368,False,70.0,70.0,False,1.0744411787009492e-15,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,ok,,,23,response_gcv,0.03776886699779425,105.70837223449648,155.0,3.712517737030551e-15,,,,,,,,False,70,650,0.03632531599942013,4.418657304073726,6.996113090560987e-14,23345.238757159008,4042.915384347253,True,,,,,,,,,,2.3595029513219017e-05,1090.1705109433524
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05304385499948694,116.71425399887826,155.0,3.928998009227296e-15,70.0,0.22299058283672699,True,10.636410571137043,1.391943360742741,70.0,False,False,70,650,0.03405293899959361,5.403603006814905,5.921189464667502e-14,19916.79835773185,2881.758099627149,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,Raw FPLS,ok,,,62,inner_cv_mse,0.28333881000071415,129.8823261477507,,,,,,,,69.0,,False,70,650,,4.658085843798204,5.95762755368084e-14,21387.38520478424,3014.8476428464055,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,Arnoldi FPLS,ok,,,4,inner_cv_mse,0.3263829600000463,115.2562594164259,,,,,,,,70.0,,False,70,650,,4.769920404998467,5.97584659818751e-14,21226.481802794162,2981.572618137318,True,0.0,,1.0000000000000004,10.435172331033717,False,70.0,70.0,False,1.002044294416288e-15,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,FPCR,ok,,,7,response_gcv,0.03566668200073764,119.26814542962381,155.0,3.928998009227296e-15,,,,,,,,False,70,650,0.03405293899959361,4.98269045915077,6.085160865227525e-14,21089.4534259235,3006.4879868897206,True,,,,,,,,,,0.00012980764872880257,209.71425079371505
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05288577300052566,147.9764807918632,155.0,3.3980864715410475e-15,69.0,0.19644372032911522,True,9.219767048839012,1.2107589801647631,70.0,False,False,70,650,0.03457257800073421,5.520668257119372,7.269398758161024e-14,19093.384467680797,2798.4946865920692,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,Raw FPLS,ok,,,36,inner_cv_mse,0.2844961640003021,125.69792679615918,,,,,,,,70.0,,False,70,650,,4.327944909289687,8.83623658573458e-14,21821.18984208132,3039.123112499714,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.32585580100203515,122.80954852721341,,,,,,,,70.0,,False,70,650,,4.324824796019775,8.909112763761256e-14,21766.659118168634,3035.2992476600666,True,0.0,,1.0000000000000004,11.413788119458184,False,70.0,70.0,False,8.720643040994382e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,FPCR,ok,,,7,response_gcv,0.03609721000066202,114.27576982384335,155.0,3.3980864715410475e-15,,,,,,,,False,70,650,0.03457257800073421,4.567499238740226,9.692531677548033e-14,21504.619402777444,2803.7609668538553,True,,,,,,,,,,0.00011092500359839738,212.25180521221012
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05618784899888851,187.17157216630707,155.0,3.0788092419813012e-15,70.0,0.13273771216099714,True,4.720303185813114,1.643459287378549,70.0,False,False,70,650,0.03641054099898611,5.954463364315035,-2.3684757858670005e-15,17342.38541557589,2825.1627395866262,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,Raw FPLS,ok,,,36,inner_cv_mse,0.2961099000003742,101.55816955323287,,,,,,,,69.0,,False,70,650,,3.50859353579145,7.105427357601002e-15,22376.50867984784,3342.838379547,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,Arnoldi FPLS,ok,,,8,inner_cv_mse,0.3580732909977087,82.65607330521021,,,,,,,,70.0,,False,70,650,,2.792262518101559,-4.008189791467232e-14,26250.785261814042,3513.1584485504536,True,0.0,,1.0000000000000007,30.653492695439517,False,70.0,70.0,False,9.354918477198774e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,FPCR,ok,,,46,response_gcv,0.038021639998987666,42.7895152215514,155.0,3.0788092419813012e-15,,,,,,,,False,70,650,0.03641054099898611,2.5552254462344868,-9.018427030801271e-14,31536.20233802874,5974.874465820936,True,,,,,,,,,,2.589224757646834e-06,8238.714407576885
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,CG-FPLS-code,ok,,,3,discrepancy_moment,0.054365583000617335,191.41338064578292,154.0,4.010848069445847e-15,70.0,0.22460697906105734,True,10.5198298116337,1.8442011075056879,70.0,False,False,70,650,0.03301213400118286,6.956584854088035,2.218726994244442e-14,17447.16581678127,2721.811924693345,True,,,,,,,,,,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,Raw FPLS,ok,,,8,inner_cv_mse,0.30517706100181385,117.47539990427536,,,,,,,,70.0,,False,70,650,,4.517340224193142,1.9070050198464626e-14,22143.78001585301,3209.649725548923,True,0.0,,452180695511769.9,4503599627370496.0,True,,,,,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.34001074899788364,121.30719438224989,,,,,,,,70.0,,False,70,650,,4.509751687568032,2.1270440605979774e-14,22233.421412231666,3219.5531830410973,True,0.0,,1.0000000000000007,12.121092787585612,False,70.0,70.0,False,8.089927665321073e-16,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,FPCR,ok,,,7,response_gcv,0.034605077002197504,114.7706055953832,154.0,4.010848069445847e-15,,,,,,,,False,70,650,0.03301213400118286,4.818233462429608,2.0536977136808056e-14,21867.97766587859,3018.951473319681,True,,,,,,,,,,0.00012685646372085366,219.06350315065228
