analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,32,24.796241933402527,True,,,,,True,4503599627370496.0,4503599627370496.0,-48.693345266996275,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,33,24.390829528806965,True,,,,,True,4503599627370496.0,4503599627370496.0,-50.31317549515294,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,34,24.50139373136119,True,,,,,True,4503599627370496.0,4503599627370496.0,-51.9330057233096,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,35,24.805589609661425,True,,,,,True,4503599627370496.0,4503599627370496.0,-53.552835951466264,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,36,24.66498102600035,True,,,,,True,4503599627370496.0,4503599627370496.0,-55.17266617962293,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,37,24.443841011955104,True,,,,,True,4503599627370496.0,4503599627370496.0,-56.79249640777959,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,38,24.35527527491212,True,,,,,True,4503599627370496.0,4503599627370496.0,-58.41232663593625,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,39,24.12481497820335,True,,,,,True,4503599627370496.0,4503599627370496.0,-60.03215686409291,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,40,24.445207813125528,True,,,,,True,4503599627370496.0,4503599627370496.0,-61.65198709224958,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,41,23.805907172580476,True,,,,,True,4503599627370496.0,4503599627370496.0,-63.27181732040624,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,42,24.617250765370276,True,,,,,True,4503599627370496.0,4503599627370496.0,-64.8916475485629,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,43,25.18600841447173,True,,,,,True,4503599627370496.0,4503599627370496.0,-66.51147777671956,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,44,28.64273632753693,True,,,,,True,4503599627370496.0,4503599627370496.0,-68.13130800487623,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,45,324.1532530429508,True,,,,,True,4503599627370496.0,4503599627370496.0,-69.75113823303289,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,46,24.10002821497959,True,,,,,True,4503599627370496.0,4503599627370496.0,-71.37096846118955,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,47,24.32815022418347,True,,,,,True,4503599627370496.0,4503599627370496.0,-72.99079868934622,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,48,25.074378083015624,True,,,,,True,4503599627370496.0,4503599627370496.0,-74.61062891750288,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,49,26.224815412434392,True,,,,,True,4503599627370496.0,4503599627370496.0,-76.23045914565954,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,50,25.90082167102303,True,,,,,True,4503599627370496.0,4503599627370496.0,-77.85028937381621,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,51,28.41933582170155,True,,,,,True,4503599627370496.0,4503599627370496.0,-79.47011960197287,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,52,27.60953258039933,True,,,,,True,4503599627370496.0,4503599627370496.0,-81.08994983012953,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,53,24.050005285447668,True,,,,,True,4503599627370496.0,4503599627370496.0,-82.70978005828619,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,54,24.27854798564975,True,,,,,True,4503599627370496.0,4503599627370496.0,-84.32961028644286,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,55,33.32838967954736,True,,,,,True,4503599627370496.0,4503599627370496.0,-85.94944051459952,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,56,28.288751455706244,True,,,,,True,4503599627370496.0,4503599627370496.0,-87.56927074275617,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,57,27.62785792574928,True,,,,,True,4503599627370496.0,4503599627370496.0,-89.18910097091285,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,58,25.079191748238767,True,,,,,True,4503599627370496.0,4503599627370496.0,-90.8089311990695,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,59,26.203796474140006,True,,,,,True,4503599627370496.0,4503599627370496.0,-92.42876142722616,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,60,46.95760850112323,True,,,,,True,4503599627370496.0,4503599627370496.0,-94.04859165538284,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,61,25.09423033388168,True,,,,,True,4503599627370496.0,4503599627370496.0,-95.6684218835395,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,62,23.688182021115363,True,,,,,True,4503599627370496.0,4503599627370496.0,-97.28825211169615,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,63,23.544875653550548,True,,,,,True,4503599627370496.0,4503599627370496.0,-98.90808233985283,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,64,25.320324534345747,True,,,,,True,4503599627370496.0,4503599627370496.0,-100.52791256800948,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,65,24.082346052315824,True,,,,,True,4503599627370496.0,4503599627370496.0,-102.14774279616614,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,66,25.23911818580784,True,,,,,True,4503599627370496.0,4503599627370496.0,-103.7675730243228,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,67,25.50349543431483,True,,,,,True,4503599627370496.0,4503599627370496.0,-105.38740325247947,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,68,30.579089728397232,True,,,,,True,4503599627370496.0,4503599627370496.0,-107.00723348063613,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,69,25.77345938215948,True,,,,,True,4503599627370496.0,4503599627370496.0,-108.62706370879279,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,70,26.775593131408858,True,,,,,True,4503599627370496.0,4503599627370496.0,-110.24689393694946,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,1,282.93383685553806,True,,,,,True,1.0,1.0,,2.220446049250313e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,2,216.3258739880174,True,,,,,True,1.0,2.6005041025288502,,4.996003610813204e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,3,38.424119715072734,True,,,,,True,1.0000000000000002,7.9546106284954625,,5.195527580006862e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,4,26.56123432615811,True,,,,,True,1.0000000000000002,8.770798896307333,,5.706271913590948e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,5,23.958982105375668,True,,,,,True,1.0000000000000002,11.747550522273178,,5.71337569193719e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,6,23.398088919102946,True,,,,,True,1.0000000000000004,18.990838161487225,,5.7136178807802585e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,7,24.621901760630923,True,,,,,True,1.0000000000000002,26.962031798086592,,5.917006192871276e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,8,26.683047141185025,True,,,,,True,1.0000000000000007,34.54826161827178,,6.001229741511209e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,9,27.536966465504502,True,,,,,True,1.0000000000000002,44.07451289498267,,6.0219985417557905e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,10,27.54685186741396,True,,,,,True,1.0000000000000007,51.40339124235455,,6.022112961904894e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,11,26.970914809496644,True,,,,,True,1.0000000000000004,63.3349655758321,,6.030408060006675e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,12,27.355123034196023,True,,,,,True,1.0000000000000007,82.56668095264375,,6.036199145162182e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,13,28.507389237998034,True,,,,,True,1.0000000000000004,99.74161516571368,,6.037157290561546e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,14,30.156558308772464,True,,,,,True,1.0000000000000009,119.0876622608921,,6.037157306598685e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,15,30.467898414863566,True,,,,,True,1.0000000000000009,138.36343793907398,,6.03770918024677e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,16,30.0889720251018,True,,,,,True,1.0000000000000007,153.42553263309162,,6.1113059772661e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,17,31.00833440831894,True,,,,,True,1.0000000000000007,168.47297869673176,,6.114703333852648e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,18,30.540938918877128,True,,,,,True,1.0000000000000007,182.80238727370767,,6.115968864811716e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,19,30.341400686315538,True,,,,,True,1.0000000000000004,198.991231799011,,6.1171168276433075e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,20,30.789304770961117,True,,,,,True,1.000000000000001,224.81833728974928,,6.138974074291827e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,21,31.473340208043112,True,,,,,True,1.0000000000000009,244.172655610384,,6.138986394708603e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,22,31.21126376164556,True,,,,,True,1.0000000000000009,260.4504459113354,,6.142151574567464e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,23,32.388618923842444,True,,,,,True,1.0000000000000009,279.88372961674264,,6.150069303992005e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,24,33.435145024824905,True,,,,,True,1.0000000000000007,316.8941595736278,,6.288061783674406e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,25,33.74371142955584,True,,,,,True,1.0000000000000009,345.13970634565027,,6.288630760886405e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,26,34.39091180823083,True,,,,,True,1.0000000000000007,373.0534735789105,,6.288643238823346e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,27,34.35473243084376,True,,,,,True,1.0000000000000009,404.0459417111155,,6.294358464604978e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,28,34.565697451987134,True,,,,,True,1.0000000000000007,425.9471192558336,,6.317059724942573e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,29,36.06601591965722,True,,,,,True,1.000000000000001,446.4243889247488,,6.31736503183322e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,30,36.46670473264801,True,,,,,True,1.0000000000000007,461.76697210830616,,6.318874081080457e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,31,36.30921631147313,True,,,,,True,1.0000000000000009,487.3561131836181,,6.324365761874177e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,32,34.99251646463557,True,,,,,True,1.000000000000001,502.66917842596195,,6.536774976210526e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,33,35.13230145793256,True,,,,,True,1.0000000000000009,513.9598908585139,,8.04534509844012e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,34,35.63262085902326,True,,,,,True,1.0000000000000007,532.1285517575418,,8.106554627559973e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,35,36.169595741939624,True,,,,,True,1.0000000000000007,551.2194857560644,,8.315519905358141e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,36,37.29565818264591,True,,,,,True,1.000000000000001,574.2049923088073,,8.384123459248664e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,37,38.00673424619992,True,,,,,True,1.0000000000000013,592.3946847071387,,8.384195312502694e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,38,37.942876352241896,True,,,,,True,1.0000000000000009,610.1831039240669,,8.390678500769966e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,39,37.68606252312228,True,,,,,True,1.000000000000001,628.3064384656429,,8.391844134078611e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,40,37.80187998029263,True,,,,,True,1.0000000000000009,642.1863826046848,,8.571225152995412e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,41,38.37107971481375,True,,,,,True,1.0000000000000009,668.9288938074624,,8.571402601390978e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,42,39.093853393158334,True,,,,,True,1.0000000000000009,703.7519335249468,,8.585923236577302e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,43,39.012467171967224,True,,,,,True,1.0000000000000007,715.4477476738255,,8.586087852901441e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,44,38.39642332721646,True,,,,,True,1.000000000000001,736.3745072979436,,8.671891953052869e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,45,39.00300189876466,True,,,,,True,1.000000000000001,757.8922426905559,,8.675047210150982e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,46,40.40949718178272,True,,,,,True,1.0000000000000013,781.1589463553526,,8.679156464938007e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,47,41.28240057278489,True,,,,,True,1.0000000000000009,797.5078884595425,,8.684663015942498e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,48,42.159325256346015,True,,,,,True,1.0000000000000009,814.5948494237737,,8.623422328011226e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,49,42.95820293880171,True,,,,,True,1.0000000000000007,834.4163469721756,,8.62746818548644e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,50,43.5292525093267,True,,,,,True,1.0000000000000009,855.6264932334363,,8.627824634354094e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,51,45.30623025458091,True,,,,,True,1.0000000000000007,901.8495965414212,,8.628197432400533e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,52,45.82106099358844,True,,,,,True,1.0000000000000007,915.8925163017736,,8.642820096721097e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,53,46.547558379741254,True,,,,,True,1.0000000000000007,1007.5782477463363,,8.647217520857366e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,54,48.91116642377255,True,,,,,True,1.0000000000000007,1040.335251416428,,8.65189902710139e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,55,51.61727086569959,True,,,,,True,1.000000000000001,1071.1309640835352,,8.659688445559635e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,56,52.57062110782337,True,,,,,True,1.0000000000000009,1144.5875749404183,,8.698864976531321e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,57,54.24490276926494,True,,,,,True,1.0000000000000009,1216.4211366204634,,8.702688356200997e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,58,55.404904862582406,True,,,,,True,1.000000000000001,1257.5803537214344,,8.711099759577972e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,59,56.93892295504311,True,,,,,True,1.000000000000001,1391.0527645928378,,8.711286219363409e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,60,59.676001675836034,True,,,,,True,1.000000000000001,1515.6972208012844,,8.71043557686036e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,61,60.50934854330009,True,,,,,True,1.0000000000000009,1634.3154518168037,,8.710935716130063e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,62,61.69855790897651,True,,,,,True,1.000000000000001,1769.7865578232777,,8.712331239965547e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,63,62.02018850535378,True,,,,,True,1.000000000000001,1913.9792398547545,,8.712460950095702e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,64,62.57424093456489,True,,,,,True,1.0000000000000009,2059.705326696369,,8.760677231373415e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,65,62.629902058087005,True,,,,,True,1.000000000000001,2187.794487453456,,8.762080025022178e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,66,62.81070085196048,True,,,,,True,1.0000000000000007,2312.9996533437393,,8.768393245469247e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,67,63.09253991497646,True,,,,,True,1.0000000000000013,2442.0120110998573,,8.768435962483139e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,68,63.322992956935884,True,,,,,True,1.0000000000000009,2607.956027786166,,8.773506610807907e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,69,63.6798015473388,True,,,,,True,1.000000000000001,2798.405940153754,,8.775017711376532e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,70,63.61219253158853,True,,,,,True,1.0000000000000009,2959.9112856209695,,8.775834949923737e-16
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,1,314.0722469033367,True,0.02399770839980017,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,2,260.8735523739859,True,0.00502500233676551,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,3,260.3044558098824,True,0.0006731564052617797,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,4,95.28437337815636,True,0.000401934562975248,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,5,35.59325338854748,True,0.00028517764186795826,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,6,31.28216154442539,True,0.00019475989985736676,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,7,26.374687690337137,True,0.0001161825977417816,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,8,25.866556592422874,True,9.28158721950019e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,9,26.121032871589822,True,8.288956148904357e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,10,26.423602320604328,True,6.568985096685394e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,11,26.76118867494401,True,6.20376240578445e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,12,24.908588506454507,True,6.020450963881761e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,13,24.901296248500763,True,5.220558246007492e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,14,24.713386366210685,True,4.932886075310017e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,15,25.047691129097398,True,4.8532909739726486e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,16,25.18034908872398,True,4.2068440368312526e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,17,25.081004921798968,True,3.656442770192415e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,18,25.137823846361286,True,3.46847686942888e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,19,25.457162497596954,True,3.269323986093332e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,20,25.482368289777277,True,3.0204225683273187e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,21,25.540389349698568,True,2.8158946788068278e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,22,25.92299164243509,True,2.6459013963650594e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,23,26.269859354109673,True,2.500107460058087e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,24,26.507115143816282,True,2.271678698642617e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,25,26.89966358444742,True,2.178276633375749e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,26,26.8088586201919,True,2.002029569713411e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,27,26.49368159163287,True,1.8925337640755574e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,28,26.022779095131952,True,1.8007078362764562e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,29,26.414789762173577,True,1.7678270658950695e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,30,25.776094104487903,True,1.673196071098825e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,31,26.1701945456439,True,1.533487191849993e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,32,26.593608260677254,True,1.365311737229841e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,33,26.017596975237534,True,1.1992120136998104e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,34,25.84420375818098,True,1.1029312751814288e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,35,25.268610546469855,True,1.0802812604295492e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,36,25.19800402028807,True,1.0779350810488536e-05,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,37,25.569619897080024,True,9.980628762156448e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,38,25.869238264616726,True,9.402834012128337e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,39,26.233465268381895,True,7.35888439297689e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,40,25.574742136559223,True,7.267965000320915e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,41,25.306849441169373,True,6.800443913363371e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,42,25.499898111719464,True,4.8704111671266276e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,43,25.743603035689173,True,4.636093078095224e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,44,25.935830113300394,True,3.5323437326297244e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,45,26.351284005861213,True,3.4560919974059205e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,46,26.477856217448213,True,2.8663805894863786e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,47,26.582039026437865,True,2.4558961105198476e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,48,26.094907601593086,True,1.782002312915055e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,49,26.57077810951909,True,1.5077731633487859e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,50,26.705857798430234,True,1.2764850895417362e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,51,26.694133963781724,True,1.078205282998907e-06,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,52,25.364692783627024,True,9.338326803606098e-07,,,,,,,,
