analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,37,25.466354971616926,True,,,,,True,4503599627370496.0,4503599627370496.0,-55.73487477404721,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,38,25.776362178622442,True,,,,,True,4503599627370496.0,4503599627370496.0,-57.325076160860704,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,39,25.983795652109468,True,,,,,True,4503599627370496.0,4503599627370496.0,-58.91527754767419,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,40,49.51332352728258,True,,,,,True,4503599627370496.0,4503599627370496.0,-60.50547893448767,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,41,27.433850381558077,True,,,,,True,4503599627370496.0,4503599627370496.0,-62.09568032130115,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,42,27.1407472973472,True,,,,,True,4503599627370496.0,4503599627370496.0,-63.68588170811464,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,43,547.8221575314311,True,,,,,True,4503599627370496.0,4503599627370496.0,-65.27608309492813,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,44,25.666332148368358,True,,,,,True,4503599627370496.0,4503599627370496.0,-66.86628448174162,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,45,25.848658242847375,True,,,,,True,4503599627370496.0,4503599627370496.0,-68.45648586855509,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,46,25.425600436564455,True,,,,,True,4503599627370496.0,4503599627370496.0,-70.04668725536858,
